Actual LASK1,Actual LASK2,Actual LASK3,Actual LASK4,Predicted LASK1,Predicted LASK2,Predicted LASK3,Predicted LASK4
5177,5097,4992,4377,5186.333314574314,5096.939134920635,5008.030333333333,4446.710986291486
5109,4888,4796,4892,5059.558388888889,4831.3885,4764.119928571428,4802.618666666667
5196,5088,4992,5097,5192.098619047619,5070.580464285714,4972.372666666666,5107.3775396825395
5184,5081,4977,5108,5184.496666666666,5091.4349999999995,4984.596666666666,5104.8174285714285
5201,5096,4117,5145,5186.969153679654,5095.5385,4581.450333333333,5118.248
5148,5085,5004,5092,5154.9804022366525,5086.743143578644,4992.727036075035,5098.395277056278
5189,5045,4996,5104,5185.219619047618,5034.682095238095,4994.451746031747,5097.081928571428
5192,5085,5004,4905,5195.738261904762,5084.401833333333,5004.8133333333335,4854.388833333333
5176,5076,4977,5101,5187.122321428572,5088.43,4985.12936904762,5102.8091098901095
4360,5088,5008,5113,3534.2519999999995,5087.6224999999995,4999.734880952382,5094.305904761905
5196,5088,4808,5113,5196.854047619047,5087.421111111111,4874.186833333333,5102.518756410256
5212,4040,4993,5105,5204.275984126984,4221.496666666666,4996.897833333333,5104.7304047619045
5196,5085,5012,4813,5190.031666666667,5088.692333333333,5000.043448051948,5032.607333333333
5192,5084,4992,5096,5186.357619047618,5095.593738095238,4987.474214285713,5095.445666666666
5180,5080,4989,5097,5132.477333333333,5078.89,4993.685277777777,5093.721333333334
5188,5088,5024,4196,5195.102714285714,5069.925166666667,5014.005428571429,4308.104833333334
5188,5085,5001,5113,4918.736666666667,5025.025,4852.214666666667,5014.141333333333
5185,5089,4993,5096,5122.461782051283,5086.861325396825,4971.116666666668,5079.217904761905
5200,5081,4989,5097,5199.22330952381,5081.932702380953,4992.271119047618,5091.804817460316
5217,4196,5000,5112,5212.376738095238,4224.648666666667,4982.877023809524,5095.670595238096
5197,5072,4992,5108,5192.315,5087.433999999999,4993.680500000001,5105.814000000001
5201,5080,5004,5097,5193.8825,5076.452666666667,4992.930666666667,5077.924222222223
5184,5096,5013,4261,5189.407142857144,5083.17511904762,4996.359,4441.749333333333
5204,5113,4021,5145,5198.66888095238,5108.626499999999,4136.4546666666665,5140.0815
5193,5105,4425,5140,5182.248380952381,5109.61980952381,4257.883761904761,5144.083476190477
5188,5089,4973,5109,5184.442916666667,5093.9625,4988.0775,5047.037916666667
5192,5096,4997,5092,5187.712166666667,5088.988666666668,4971.170045454545,5102.726285714286
5184,5077,5021,4116,5180.00980952381,5089.733476190476,5023.926666666666,4147.386380952382
5189,5084,4989,5097,5188.587261904762,5084.365,4994.722761904762,5100.202261904762
5101,5077,5000,5101,4917.110606060606,5089.894416666667,4997.029571428571,5100.321999999999
5185,5080,4993,5105,5058.057642857142,5085.407119047619,4994.28478968254,4950.179472222222
4508,4605,4188,4200,4534.159273809523,4786.752809523809,4733.23276984127,4708.6705
5181,5088,4997,5085,5182.263666666667,5082.069583333335,4993.904666666667,5106.444083333333
5204,4772,5001,5104,5215.321714285714,4389.2562374847375,4998.453833333334,5101.633027777778
5104,4173,4853,5137,5101.374523809524,4197.320952380952,4916.104011904762,5116.08688095238
5193,5088,4857,5108,5202.374333333333,5083.714999999999,4875.589333333333,5108.688
5173,5037,5000,5100,5190.100119047619,4913.175353174603,4958.648476190476,5110.575333333333
5181,5092,5032,4289,5185.060833333334,5090.935833333333,4998.419523809524,4620.083666666666
5201,5056,4997,5108,5156.705277777778,5059.3,4992.716277777778,5060.377428571428
3456,3908,3469,4297,4259.597,4160.845666666666,4145.293076923077,4514.730666666667
5189,5084,4997,5108,5185.483833333334,5085.518333333333,4992.793833333333,5109.505833333334
4708,3993,3976,4224,4535.61,4227.430833333333,4105.029333333334,4364.305333333333
5197,5081,4997,5097,5189.4059812409805,5074.469762265512,4984.982099927849,5092.662636363637
4240,5116,4993,5101,4382.082609279609,5111.044292429794,4999.120565323564,5107.695668192918
5216,4148,5004,5113,5211.413999999999,4196.281333333333,5008.357999999999,5109.715499999999
5200,5096,4992,5104,5194.963083333333,5082.830952380952,4992.81,5097.663444444444
5177,5057,4996,5101,5191.274666666666,5066.435809523809,4995.4803571428565,5100.0145
5196,5104,4089,5149,5203.330833333333,5095.092785714286,4695.363333333333,5143.786083333333
5209,4848,5005,5108,5215.321714285714,4389.2562374847375,4998.453833333334,5101.633027777778
5185,5109,4416,5141,5189.184638888889,5112.850833333333,4385.867555555556,5124.3763055555555
5165,5044,4969,4328,5080.04,4870.328333333333,4893.57,4411.185
5181,5080,4992,5113,4983.136547619048,5089.753642857144,4979.243825396825,5073.702555555556
5193,5084,4997,5113,5133.195000000001,5085.14144047619,4991.538833333334,5098.614772727274
5200,5101,4132,5141,5187.601944444445,5090.436833333334,4458.234666666667,4897.648315018316
5028,5076,4996,5109,4926.347530303031,5073.416,4993.455619047619,5105.627177849929
5196,5085,5005,5029,5191.179412698413,5079.730182539684,5000.987952380953,4996.718952380953
5136,4177,4225,4989,5119.38,4345.401666666667,4674.935833333334,4919.395833333333
4640,4204,3988,4213,4671.090333333334,4340.068712481962,4070.991928571429,4366.782833333334
5188,5100,4972,4320,5193.149047619047,5091.963095238097,4981.702714285715,4379.3004761904795
5189,5089,5013,4752,5182.9695,5084.679499999999,4987.28988095238,4948.881714285714
5184,5088,4993,5112,5176.810928571428,5087.4921904761895,4991.572095238095,5096.486333333334
5232,4200,5012,5113,5227.251746392499,4292.067402597403,5009.6871114718615,5104.531198051948
4237,5080,4997,5109,4421.319333333332,5077.1576904761905,4989.626833333334,5087.793833333333
3668,5089,5008,5105,3798.562959595959,5088.6125,4982.536,5107.193317460317
5189,5084,4997,5105,5187.93381160506,5087.950656870907,4993.807618131868,5103.890492798867
5189,5072,4992,5108,5187.4828333333335,5061.8758333333335,4995.497666666666,5100.865214285714
4744,5109,4992,5113,4676.1511666666665,5102.326916666666,4995.767388888889,5106.958166666666
3604,5097,4993,5108,4435.973333333333,5112.355500000001,4996.468750000001,5112.007333333333
5185,4908,4993,5101,5194.7015,4855.537499999999,4990.669166666667,5100.678333333333
5196,5109,4640,5164,5189.6507142857145,5095.039761904763,4751.987261904762,5115.56
4241,4260,3920,4352,4178.2916428571425,4576.4186868131865,4555.067230158729,4682.186246031746
5145,5085,5001,5108,4751.551857142857,5096.552000000001,4995.526071428571,5104.635666666666
5185,5097,4996,5116,5185.404833333332,5078.439916666666,4996.191517316018,5108.939738095238
5196,5100,4984,4316,5193.149047619047,5091.963095238097,4981.702714285715,4379.3004761904795
5184,5080,4993,5101,5177.349952380951,5076.112833333333,4993.423333333334,5103.287916666667
3545,3860,4584,4297,4098.458333333333,4242.360833333334,4422.1375,4564.876083333334
5197,5085,4997,5092,5156.906999999999,5043.965380952381,4921.3586904761905,5038.835
5193,5077,4992,5101,5191.2465,5044.963666666667,4996.437083333332,5100.828547619048
4952,5092,4992,5108,5183.791575757576,5085.653396825397,4986.954726190476,5100.991
5217,5100,4113,5149,5199.946666666667,5085.389666666667,4739.889000000001,5115.376309523809
5205,5100,4236,4452,5200.924238095236,5099.735142857143,4264.26925,4427.417178571429
5221,4153,4992,5104,5211.2904285714285,4360.868571428571,4992.093666666667,5103.861666666667
5189,5085,5000,5097,5191.16,5081.44358974359,4986.678333333333,5097.816666666667
5184,5089,4989,5100,5176.747285714286,5075.129595238095,4993.584761904762,5100.085238095238
5196,5089,4740,5108,5192.180333333334,5092.966888888889,4479.44425,5119.752
5185,5088,4996,5101,5180.008333333334,5083.347928571429,4995.7025,5097.8245
5185,5073,4992,5101,5189.175119047619,5087.922571428572,4911.4430357142855,5080.667222222222
5196,5080,5004,5096,5198.93,5080.735,4981.552,5071.51
5189,5081,4992,5105,5123.897666666667,5086.807361471861,4995.514166666667,5096.514833333334
5184,5096,4993,5101,5180.463511904762,5090.776952380953,4994.446095238095,5102.453857142856
4209,3940,4969,5105,4512.6025,4051.024880952381,4829.102571428571,5113.383
5200,5077,4989,5096,5194.605785714285,5082.9845000000005,4924.078333333333,5088.38253968254
3932,5109,4993,5100,4673.543952380953,5092.578006493506,4989.913910256411,5089.608348484849
5196,5088,4992,5092,5191.996621212121,5045.997333333334,4954.3417009803925,5006.808166666667
5185,5085,4988,5108,5074.602023809523,5079.733333333334,4994.027261904762,5086.21542063492
5185,5084,4989,5104,5137.09325,5083.403,4992.879917582418,5099.157416666666
3720,4133,3721,4224,3875.263404761904,4194.237452380952,3838.1007936507945,4271.968202380953
5197,4889,5008,5112,5196.029916666667,4852.5075,5002.983333333334,5114.066095238095
5184,5076,4993,5108,5176.747285714286,5075.129595238095,4993.584761904762,5100.085238095238
5184,5052,4985,5072,5068.118833333333,4798.392666666667,4597.282,4552.112206349206
3472,4956,5013,5116,4512.471642857144,5046.515404761904,4886.844107142857,5069.938611111112
5188,5084,4889,5096,5192.880952380952,5084.513333333333,4956.161833333333,5103.061023809524
5193,5065,4997,5101,5193.3024393939395,5042.456,4991.824136363636,5103.396083333333
5192,5084,4901,5089,5187.099166666666,5095.393,4541.619305555556,5093.244984848485
3693,3417,3912,4305,3813.9310909090914,3553.0826666666653,3991.790833333333,4342.077833333333
5189,5097,4664,5104,5188.239333333333,5089.687142857143,4567.997416666667,5069.212666666666
5197,5088,4992,4989,5192.254404761905,5081.866095238095,4962.409773809524,5034.22075
5185,5105,4156,5144,5192.063742063491,5103.414285714286,4168.195666666667,5140.632960317461
5196,5089,5000,5105,5194.932968253967,5092.187603174603,4994.944190476191,5103.958734126983
5192,5085,4988,5105,5193.737333333334,5082.94190909091,4992.653333333334,5101.866333333333
5212,4149,5024,5112,5211.91,4183.961666666666,5021.495,5103.640333333334
5208,4069,4536,5061,5206.971666666667,4118.26,4513.361428571428,5048.638
5185,5081,4993,5097,5171.158333333334,5071.618666666666,4977.495547619048,5081.256666666667
5184,5057,5000,5097,5184.795880952381,5050.484857142857,4934.733785714286,5114.578888888889
5185,5068,4996,5100,5187.014452380952,5085.644333333333,4978.162571428573,5104.297047619049
5197,5105,4241,5137,5181.800940476192,5096.175964285715,4517.388392857143,5108.303940476191
5217,4392,4956,5097,5212.986261904761,4564.2891666666665,4983.248416666666,5101.412142857142
5189,5116,4193,4688,5192.04,5107.916666666666,4304.24,4503.416833333334
5177,5077,4996,5104,5185.206154761905,5081.024833333333,4995.258166666666,4999.753666666667
5192,5088,5020,4349,5189.89330952381,5091.235,4938.908333333333,4651.0576666666675
5189,5089,5021,4352,5146.231853174602,5088.506944444444,4993.409722222223,4933.8125
5177,5088,4996,5088,5180.790142857142,5086.344619047619,4994.281444444445,5060.446007936508
5188,5080,4985,5100,5155.762666666666,5076.058666666666,4985.286857142857,5096.053666666668
5193,5092,4552,5136,5191.634571428572,5094.636333333333,4587.145999999999,5121.589095238095
5188,5081,4996,5088,5171.158333333334,5071.618666666666,4977.495547619048,5081.256666666667
5180,5092,5005,5093,5170.9503888888885,5051.815444444444,4962.23269047619,5091.6775
5181,5085,4997,5100,5179.593,5081.126380952381,4993.504,5103.29625
4732,4936,4924,5049,4772.649619047619,4929.1940952380955,4932.610190476191,5054.601047619048
3788,4829,4872,4788,4606.748392857143,4861.513095238095,4914.880235930736,4917.760952380952
5204,4737,5005,5112,5158.081681818182,4666.594472222222,5008.296714285714,5102.77736904762
5177,5093,4992,5101,5180.142722222222,5089.189120768121,4995.501095238095,5106.24555952381
5212,5049,4224,4816,5181.543404761905,4917.89,4379.751476190476,4818.786833333334
5184,5085,5008,5100,5178.141023809524,5095.2415,4617.648186147187,5115.140232142858
5200,5004,4997,5104,5203.112,4940.1825,5009.298202380953,5108.492436507937
5201,5077,5005,5109,5188.822674603175,5089.6565,4972.99696031746,5097.824710317462
5188,5060,4993,5104,5130.218333333334,4920.415666666667,4968.7305,5105.918928571428
3492,5101,5000,5109,4050.162166666667,5098.437500000001,5000.611166666667,5110.257
5177,4961,5004,5116,5147.352333333333,4942.346214285715,4611.995047619047,5127.4424285714285
5192,5100,4224,5141,5196.104119047617,5101.069333333334,4231.862452380952,5135.641142857142
5185,5085,4989,5096,5185.726948412698,5091.649285353535,4995.387333333333,5046.663599206348
5028,5005,5004,5109,5021.2283333333335,5016.736761904762,5002.696666666667,5103.043027777779
5188,5096,4873,5108,5182.923333333333,5093.432,4831.54,5100.014682539683
4848,5076,4997,5104,4540.795,5059.565,5002.1825,5108.4
5193,4980,5001,5105,5184.210000000001,5055.423333333333,4994.41261111111,5105.01125
5184,4788,5012,5109,5198.067523809524,4556.459563492064,4965.678,5022.7405
5196,5085,5004,5108,5090.754738095238,5083.123166666666,4993.893333333333,5100.173095238095
5188,4920,4997,5108,5208.248857142858,4419.410666666667,4998.680333333334,5105.526285714286
5188,5088,4969,5088,5120.059,5085.28,4993.43,5104.218333333333
5193,5101,4525,5116,5197.1883333333335,5100.61275,4623.14,5127.322246031746
5189,5096,5020,4272,5185.734333333333,5087.015333333334,5012.943452380953,4375.662142857143
5216,4205,5020,5109,5200.184666666667,4327.581666666667,5019.3279999999995,5106.587166666666
5153,5077,5001,5100,4260.808833333333,5069.9225,4929.255571428571,5112.9955
5192,5069,4996,5100,5167.048916666666,5081.441892857143,4992.430964285714,5103.3811904761915
5181,5089,4997,5108,5179.852,5073.37,4994.297333333333,5096.7815
5140,5028,4980,5069,4961.025833333334,4944.051333333333,4657.651666666667,4714.900666666666
5185,5093,4992,5108,5183.309222222222,5080.682166666667,4990.483587301586,5100.479523809524
5188,5089,4796,5105,5188.651333333333,5064.32,4824.030166666667,5075.6165
5200,5096,4649,5137,5189.592357142857,5100.1610769230765,4242.573663170163,5113.393195887446
5209,5100,4093,5157,5194.4484999999995,5101.408928571428,4131.01,5145.08
5201,5072,4992,5101,5085.981166666667,4995.796666666667,4907.4473333333335,5104.065166666667
4188,4984,5009,5136,4426.677,4788.744357142858,4910.312833333333,5109.688595238094
5196,5085,5012,4268,5193.613333333333,5067.531928571428,5012.803333333333,4347.95
5184,5080,4993,5004,5191.008,5084.641833333333,4987.4745,5031.6878809523805
5192,5096,4949,4472,5188.547333333333,5095.4265000000005,4498.060666666667,4493.855833333333
5188,5088,4992,5076,5188.301666666666,5077.546904761905,4996.794833333333,5040.384666666667
5181,5084,5017,4297,5191.577452380952,5074.878222222223,5008.315984126984,4510.6615
5192,5081,4829,5089,5183.382142857143,5078.147777777777,4737.923333333333,5046.48
5181,5073,4993,5097,5182.2965,5087.115845238094,4917.232611111111,5090.018154761905
5192,5088,4997,5105,5190.451595238094,5085.22021031746,4992.815408730157,5105.203523809524
5196,5076,4981,5100,5194.756666666666,5078.3516666666665,4958.854166666667,5085.535833333333
5197,5000,4997,5100,5191.443666666666,4990.981904761906,4991.441833333333,5107.045000000001
5197,5084,4992,5100,5197.762333333333,5083.706333333334,4952.3565,5085.824666666667
5181,5080,4996,5028,5185.116194444445,4985.457402930402,4836.1067124183,4799.981045454546
4465,5116,5004,5113,4476.4321666666665,5107.874833333333,4984.528212121211,5110.918333333334
5189,5088,4997,5105,5188.541071428572,5085.740222222221,4995.172361111113,5103.9912460317455
5193,5081,5001,5108,5182.2755,5082.675833333334,4992.8555,5105.455666666667
5184,5069,4996,5077,5179.056333333333,5084.377166666666,4996.489047619046,5103.526690476189
5177,5068,5000,5109,5185.472809523809,5080.785845238094,4993.984035714286,5112.799702380953
5192,5096,4173,5149,5190.678,5083.784190476191,4295.5858333333335,5141.38525
5193,5092,5012,4352,5197.379083333334,5082.148611111112,5005.099333333333,4438.168333333334
5176,5077,4996,5101,5181.687880952381,5083.699174603174,4995.197205128205,5105.0122142857135
5184,5021,4997,5101,5184.219,4989.990785714285,4994.004333333334,5082.933249999999
5180,5080,4988,5100,5167.196666666667,5070.7975,4988.061333333334,5094.354833333334
5184,5060,4993,5092,5175.652111111111,5038.237409090909,4994.058333333333,5100.965285714286
3416,4745,5024,5097,3441.1003214285715,4696.819702380952,5012.993892857142,5096.14530952381
5184,5084,4997,5112,5114.010333333334,5043.192666666667,4982.9625,5074.018166666667
5189,5088,5005,4681,5186.98506442577,5081.8247619047615,4991.304166666666,4958.199833333333
5189,5085,4992,5101,5020.674653846154,5082.273976190476,4989.89928968254,5080.247053585304
5193,5068,4993,5105,5191.9519880952375,5054.256396825398,4997.289107142857,5107.345888888888
3308,4133,3932,4240,3875.063476190476,4335.049666666666,4342.424833333334,4511.430142857143
5184,5088,4997,5109,5183.063388888888,5087.625666666667,4989.778,5103.674
5212,4224,5016,5101,5209.347406565657,4273.972666666667,5016.562195887445,5106.083023809524
5189,5089,4996,5109,5097.55,5088.1885,4994.750000000001,5100.935476190476
5197,5097,4997,5104,5198.703619047619,5094.268357142857,4996.291357142857,5109.7398571428575
5201,4853,5000,5092,5192.445833333333,4818.748333333334,5000.328333333334,5095.406666666667
4969,4745,4640,4613,4796.85132142857,4719.678833333333,4521.701706349206,4521.257595238096
5192,5085,4992,5105,5188.837166666667,5082.518452380952,4958.243053113554,5081.339194805195
5185,5109,4128,5117,5194.442,5093.6483333333335,4441.263166666667,5121.739166666666
5197,5092,4996,5104,5180.379257936507,5102.756607142858,4986.756507936506,5090.2484047619055
5201,5084,4808,5105,5161.9766666666665,5086.933847338935,4543.404213564213,5010.619238095238
5185,5085,4992,5104,5182.988583333333,5086.692376984127,4998.282869047619,5081.810619047619
4580,5112,5004,5113,4236.87569047619,5101.103571428571,4959.829023809525,5108.210166666667
5197,5092,4657,5108,5164.835595238095,5090.205666666667,4598.8625,5123.0753747086255
5176,5080,4993,5109,5186.063833333332,5077.827666666667,4991.559333333333,5102.964666666666
5212,4197,5025,5108,5198.348000000001,4286.080000000001,4956.5780075757575,5088.3745
5193,5081,4997,5101,5161.054,5082.695468253968,4981.741194444444,5100.4365
5213,4637,4980,5097,5220.371,4503.069261904762,4949.563571428571,5101.860523809523
5185,5085,5016,4253,4999.0718333333325,5080.645,4892.898499999999,4558.1466666666665
5180,5081,5000,5104,5181.417428571428,5082.09869047619,4993.8820000000005,5103.957261904762
5193,5100,4125,5149,5189.02335374348,5095.36695032745,4558.281171717172,5105.887887445888
5172,4180,4980,5108,5172.511785714287,4181.290214285713,4976.407253968254,5109.3812857142875
5189,5093,4992,5101,5155.3605,5088.583285714286,4994.92707142857,5107.246666666667
4040,4009,4497,4796,4260.071761904762,4237.584,4511.121166666667,4813.15886111111
5197,5080,4945,5097,5198.0315,5085.409285714286,4922.021243589744,5099.054880952381
5212,4685,5012,5137,5205.060333333333,4569.4525,5013.424999999999,5106.724
5189,5088,5017,4269,5193.121666666667,5084.378333333333,5014.055,4503.5745
5225,4156,4497,5113,5212.741333333333,4206.071095238095,4533.615,5125.908333333333
5184,5080,5001,5064,5178.109690476191,5091.129642857142,4987.076357142857,4986.467023809524
5197,5073,4992,5108,5192.549809523811,5084.037603174602,4863.154416666666,5102.813876984126
5188,5081,4881,5101,5175.472904761905,5080.594166666667,4814.024,5106.809469696969
5197,4764,5009,5109,5190.324045454546,4584.763714285716,5006.43281998557,5105.576277777778
5205,4693,5016,5104,5203.297238095239,4626.074650793651,5007.001944444445,5104.316123015872
5180,5077,4993,5105,5182.0875,5081.150166666666,4998.683000000001,5104.22
5189,4876,5000,5109,5176.255472222223,4913.680694444444,4990.055583333334,5075.220583333333
5189,5080,4993,5092,5187.693714285713,5079.311726190475,4992.230666666666,5099.0798214285705
5193,5088,4992,5109,5197.385547619048,5083.6100654761885,4991.229809523809,5101.9701428571425
5020,5089,4997,5112,5004.569833333334,5073.990920634921,4990.945333333333,5102.770772893773
5188,5084,4993,5105,5182.086500000001,5085.99,4985.452071428571,5087.964
5197,5093,4572,5112,5194.489809523809,5093.591142857143,4706.656793650793,5110.265730158731
5189,5081,5005,4865,5190.667142857143,5083.279166666667,4993.0525,4955.109166666667
5197,5041,4996,5109,5189.819166666667,4846.658666666667,4957.406547619047,5111.112
5180,5077,4992,5101,5188.313706349207,5084.591,4994.7840198412705,5098.887650793652
5189,5084,4997,5092,5185.831095238095,5077.50438095238,4997.616345238096,5099.683067460318
5196,5080,4997,5093,5179.010833333333,5080.350333333333,4963.079904761905,5060.936031746032
5177,5080,4996,5097,5180.563761904762,5081.4914761904765,4993.977190476191,5103.547428571428
4897,5104,4997,5105,5065.794976190476,5092.449333333334,4995.997166666667,5105.648944444444
5197,5084,4957,5101,5195.369023809524,5087.113547619048,4826.2995,5111.906244588744
5188,5009,4992,5096,5195.923166666667,4901.7311666666665,4988.27919047619,5092.516833333333
5081,4933,5020,5116,5114.847833333333,4905.247333333333,4997.304896825397,5103.900666666667
5204,5092,5000,5100,5059.199333333333,5077.427833333334,4991.995,5092.386666666666
5185,5061,4988,5109,5187.438880952381,5059.715166666667,4991.9965,5102.352500000001
5197,4520,5025,5108,5210.349333333333,4503.6821666666665,5015.476,5107.621666666667
5193,5000,4996,5101,5192.814333333333,4983.783333333333,4994.515,5101.150666666667
4897,5104,5000,5108,4328.721976190476,5094.7,4992.568340909091,5109.04525
5193,5053,4996,5108,5194.041071428571,4991.1341785714285,4997.219833333333,5104.151666666667
5220,4672,5013,5105,5173.765666666666,4637.714222222222,5005.469166666667,5110.1125
5185,5084,5020,4309,5169.934363636364,5086.828642857142,4783.459305555556,4411.791666666667
5188,5081,4992,5105,5183.801262515261,5080.445357142855,4997.061940476191,5105.545297619047
5204,5081,4153,5149,5193.019107142857,5093.879166666667,4435.370833333333,5119.684007936507
5189,5088,4997,5109,5181.444333333333,5082.885476190477,4991.719222222222,5105.301928571428
5192,5077,4996,5100,5172.483785714287,5082.003892857143,4991.016909090908,5100.68275
5193,5084,4996,5096,5151.213515873016,5080.469083333333,4937.001571428572,5089.860353641457
5197,5060,4985,5077,5198.229714285715,5079.504261904761,4996.703904761905,5027.040857142857
3432,4776,5013,5084,3598.432666666667,4733.9546666666665,5007.094333333333,5091.278333333333
5197,5108,4173,5145,5181.800940476192,5096.175964285715,4517.388392857143,5108.303940476191
5201,5105,4288,5144,5196.751,5095.361071428571,4228.165333333333,5133.823333333334
5181,5081,4992,5096,5184.623238095239,5080.163619047618,4993.096952380953,5102.681928571427
5189,5081,4993,5101,5180.430166666666,5082.931904761906,4995.402833333334,5103.4963333333335
5228,4184,5016,5105,5223.380095238096,4215.641904761906,5015.554047619048,5114.826857142857
4952,4601,5024,5109,4931.353666666667,4639.214666666666,4993.404178571429,5121.057452380952
5196,5088,4992,5101,5188.739166666666,5082.266833333334,4978.669333333333,5040.599178571429
5192,5085,5001,4964,5179.536666666666,5082.858333333334,5001.654,4994.035666666667
5045,4453,4753,5137,4982.485428571429,4358.588285714284,4713.3474004329,5115.197642857142
5201,5080,4993,5105,5186.932333333333,5019.994952380953,4992.080833333333,5085.404
5144,5080,4996,5133,5132.869000000001,5076.590666666667,4994.361666666667,5106.025
5189,5077,4996,5105,5196.123266483517,5081.79675108225,4990.928775141524,5088.818938561439
5184,5081,4993,5101,5164.956916361418,5087.09568101343,4993.058431929184,5103.089868131869
5197,5093,4993,5096,5036.801333333333,5040.743999999999,4904.569333333334,4982.727166666667
2940,4180,4064,4224,3639.191666666666,4330.718833333333,4123.346547619048,4341.474333333333
5176,5085,5041,4021,5183.234166666666,5081.6466666666665,4996.6925,4226.226
5184,5084,4992,5100,5159.739916666667,5069.159166666666,4996.2086666666655,5099.580333333333
5184,5080,4993,5105,5180.4059761904755,5085.69,4964.791285714286,5081.8194523809525
3485,5137,5005,5113,3751.6245,5109.161666666667,4995.768666666667,5108.505833333333
4781,4040,4853,5108,4767.658190476191,4121.221690476191,4799.091928571428,5111.51
5189,5081,4992,5100,5188.408756493506,5083.042666666666,4978.603611111112,4997.87875
4928,4749,4740,4772,4916.3342559940065,4730.205498140748,4701.876322621822,4744.734940254189
5189,5097,4324,5141,5195.68,5096.07,4591.2266666666665,5127.705
3709,3417,3905,4301,3869.980690476191,3580.6214761904766,3959.585095238095,4323.363309523809
5200,4841,5004,5104,5196.029916666667,4852.5075,5002.983333333334,5114.066095238095
5117,5084,4996,5101,4795.968333333333,5083.811916666667,4996.0318333333325,5107.4149166666675
5188,5084,5001,5020,5193.111999999999,5086.884333333333,4997.93125,5051.175916666667
5089,5097,4992,5105,5164.956916361418,5087.09568101343,4993.058431929184,5103.089868131869
5184,5069,4992,5097,5175.801476190476,5069.619999999999,4996.981666666667,5103.076666666667
5197,5080,4992,5100,5197.342761904761,5081.344515873018,4992.568230158731,5103.301706349206
5189,5020,5000,5104,5188.638071428573,5025.909642857143,4995.359547619047,5098.350571428571
5185,5093,4992,5104,5185.313666666666,5087.977619047619,4994.128333333332,5091.143166666667
5197,4745,5009,5108,5195.141817460319,4863.831793650794,5013.117817460317,5103.581432539681
5193,5088,4541,5112,5174.593,5087.92,4862.483333333334,5012.698833333334
5184,5013,4993,5104,5188.609166666667,4900.665833333333,4979.1661904761895,5084.098333333333
5200,5084,5000,5100,5195.346142857143,5086.371071428571,4993.699238095239,5080.480285714285
5189,5096,4924,5100,5174.65,5081.113333333334,4897.406666666667,5106.5
5184,5085,4985,5096,5181.734166666667,5085.959666666667,4986.0675,5087.231
5081,5081,4996,5113,4970.44606043956,5094.672746031746,4991.5615,5096.1455
5189,5084,4989,5100,5189.509333333333,5086.170416666666,4971.188642857144,5098.160166666667
5185,5048,4996,5105,5188.609166666667,4900.665833333333,4979.1661904761895,5084.098333333333
5189,5085,4144,5149,5191.366666666666,5088.585166666667,4403.556388888889,5129.254027777777
5184,5077,4992,5100,5182.67726875902,5083.955527763902,4994.359719863468,5104.040426184929
5200,4897,5008,5101,5196.598214285714,4942.7,4987.873595238095,5101.584
5169,5044,4949,5005,4977.226944444445,4777.383880952381,4745.9815,4834.33
5184,5092,4980,5089,5185.032738095238,5087.142333333334,4984.767666666667,4972.432499999999
5204,5093,5017,4461,5192.115333333333,5090.246333333333,4984.399166666667,5017.317083333333
5188,5088,4992,5104,5185.942095238095,5087.363904761904,4996.02219047619,5084.03438095238
5192,4969,5005,5116,5192.758,4997.829000000001,5008.01875,5103.035222222223
5204,5088,4996,5096,5171.482,5075.005714285714,4986.396857142858,5091.367285714286
4869,5084,4992,5104,4879.009047619048,5091.062773809524,4994.852988095237,5106.050678571428
5185,5109,4580,4388,5185.7429999999995,5108.591333333334,4557.1167857142855,4423.6287142857145
5181,4925,4997,5105,5192.217142857143,4954.421666666666,4995.664880952381,5101.355166666666
5192,5081,4992,5097,5190.148166666666,5081.691333333332,4994.5313888888895,5096.760055555556
5200,5089,4992,5065,5181.999999999999,5086.453333333334,4984.65,4747.593333333334
5193,5096,4965,5112,5191.836166666666,5088.076333333333,4983.7925,5094.76625
5188,4600,4209,5101,5094.7215,4558.401,4378.114166666667,4981.645
5200,5092,4996,5108,5190.575,5085.391614718615,4981.858055555555,5104.907805555555
5192,5085,4985,5097,5196.404833333334,5081.921523809523,4992.06,5096.012119047619
5200,5097,4997,5100,5199.51,5082.475,4992.979,5104.6525
5192,5024,4989,5116,5191.4435,4971.1331666666665,4993.645666666666,5104.48
5193,5100,5016,4380,5198.133633866132,5094.952746586747,5021.669064574315,4377.218609029858
5185,5085,4932,5100,5183.645909090909,5079.976488095239,4978.119060606061,5098.977722222222
5208,5084,5012,4284,5198.102309523809,5086.393206349207,5014.384353174603,4314.476277777778
5188,5092,4916,5100,5146.918476190476,5079.708571428571,4958.218055555557,5097.750357142856
5216,4165,4996,5113,5205.218333333334,4369.647928571429,4993.955,5111.782166666667
3300,5013,5013,5112,3695.118,5051.7936666666665,4968.859166666667,5113.840673076923
5185,5077,4992,5109,5187.8165793650805,5080.88787301587,4994.5037063492055,5095.598630952381
5180,5077,4993,5109,5178.67,5078.326666666667,4995.918333333333,5101.315
5193,5085,4992,5097,5171.685357142857,5083.1866666666665,4994.898666666667,5056.0702142857135
5189,5093,4465,5137,5191.078333333334,5094.047,4606.8775000000005,5116.258666666667
