{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 5, 6, 8), 'data': [4925, 5016, 4829, 4972, 4736, 4717, 5024, 4917, 5000, 6804, 4560, 5372], 'ticks': 274318, 'rec_time': 0.030676841735839844}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 5, 6, 8), 'data': [4932, 4972, 4837, 4969, 4732, 4720, 4961, 4913, 4996, 6833, 4556, 5368], 'ticks': 274323, 'rec_time': 0.05067586898803711}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4924, 4989, 4833, 4969, 4724, 4713, 4964, 4912, 5005, 6816, 4552, 5392], 'ticks': 274327, 'rec_time': 0.06920146942138672}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4933, 5017, 4824, 4969, 4725, 4720, 4957, 4920, 5009, 6824, 4557, 5360], 'ticks': 274332, 'rec_time': 0.0831913948059082}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4921, 5013, 4828, 4973, 4713, 4729, 4965, 4912, 5001, 6841, 4548, 5360], 'ticks': 274336, 'rec_time': 0.09719085693359375}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4921, 5017, 4837, 4972, 4728, 4725, 4968, 4916, 5004, 6817, 4548, 5349], 'ticks': 274343, 'rec_time': 0.11319136619567871}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4928, 5017, 4840, 4977, 4721, 4724, 4972, 4916, 5013, 6824, 4548, 5372], 'ticks': 274348, 'rec_time': 0.13219141960144043}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4928, 5013, 4829, 4973, 4720, 4725, 4972, 4916, 5004, 6812, 4556, 5377], 'ticks': 274353, 'rec_time': 0.14636731147766113}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4865, 4957, 4825, 4972, 4720, 4725, 4960, 4909, 5005, 6813, 4593, 5353], 'ticks': 274360, 'rec_time': 0.16936755180358887}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4933, 5021, 4828, 4920, 4681, 4688, 4920, 4945, 5008, 6821, 4544, 5365], 'ticks': 274365, 'rec_time': 0.18436765670776367}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4893, 4985, 4812, 4969, 4709, 4725, 4965, 4913, 5009, 6744, 4541, 5349], 'ticks': 274372, 'rec_time': 0.20136737823486328}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4916, 5020, 4829, 4981, 4712, 4724, 4968, 4909, 5004, 6816, 4553, 5357], 'ticks': 274377, 'rec_time': 0.227372407913208}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4928, 5012, 4836, 4972, 4705, 4721, 4977, 4917, 5000, 6821, 4540, 5361], 'ticks': 274383, 'rec_time': 0.24136781692504883}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4928, 5028, 4820, 4972, 4700, 4732, 4968, 4925, 5009, 6825, 4537, 5360], 'ticks': 274388, 'rec_time': 0.2593700885772705}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4928, 5017, 4796, 4944, 4665, 4672, 4972, 4913, 5000, 6817, 4537, 5357], 'ticks': 274394, 'rec_time': 0.27738380432128906}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4924, 5001, 4833, 4980, 4693, 4732, 4992, 4916, 4996, 6728, 4524, 5369], 'ticks': 274399, 'rec_time': 0.2963857650756836}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4925, 5017, 4841, 4984, 4692, 4736, 4973, 4925, 5005, 6820, 4544, 5376], 'ticks': 274406, 'rec_time': 0.31238722801208496}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4920, 5009, 4832, 4965, 4685, 4724, 4973, 4912, 5005, 6817, 4533, 5357], 'ticks': 274411, 'rec_time': 0.3288271427154541}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4921, 5016, 4832, 4972, 4649, 4724, 4973, 4912, 4996, 6824, 4544, 5353], 'ticks': 274416, 'rec_time': 0.34638357162475586}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4925, 5012, 4837, 4976, 4685, 4725, 4973, 4912, 5012, 6821, 4537, 5364], 'ticks': 274420, 'rec_time': 0.3613858222961426}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4925, 4961, 4824, 4973, 4684, 4728, 4969, 4921, 5004, 6817, 4528, 5361], 'ticks': 274424, 'rec_time': 0.38138246536254883}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4924, 5009, 4824, 4972, 4685, 4732, 4964, 4928, 5016, 6821, 4525, 5349], 'ticks': 274431, 'rec_time': 0.3973865509033203}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4940, 5020, 4840, 4973, 4685, 4728, 4968, 4905, 5012, 6817, 4541, 5341], 'ticks': 274435, 'rec_time': 0.41138482093811035}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4872, 4984, 4841, 4973, 4692, 4733, 4965, 4920, 5005, 6821, 4533, 5361], 'ticks': 274442, 'rec_time': 0.42638540267944336}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4932, 5025, 4825, 4976, 4680, 4728, 4969, 4917, 5000, 6820, 4532, 5368], 'ticks': 274446, 'rec_time': 0.44138431549072266}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4936, 5013, 4821, 4968, 4689, 4729, 4961, 4913, 5008, 6824, 4533, 5373], 'ticks': 274450, 'rec_time': 0.4523966312408447}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4956, 5012, 4829, 4964, 4681, 4721, 4964, 4924, 4993, 6840, 4552, 5368], 'ticks': 274457, 'rec_time': 0.47240614891052246}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4913, 5021, 4832, 4977, 4676, 4733, 4972, 4908, 5004, 6816, 4529, 5357], 'ticks': 274462, 'rec_time': 0.48540520668029785}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4929, 5009, 4825, 4976, 4680, 4725, 4965, 4892, 5001, 6824, 4536, 5365], 'ticks': 274468, 'rec_time': 0.5048103332519531}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4924, 5001, 4825, 4976, 4681, 4725, 4961, 4916, 5009, 6809, 4529, 5357], 'ticks': 274475, 'rec_time': 0.5269491672515869}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4928, 5020, 4840, 4972, 4676, 4729, 4977, 4912, 5008, 6817, 4540, 5365], 'ticks': 274479, 'rec_time': 0.538945198059082}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4884, 4977, 4833, 4976, 4677, 4753, 4965, 4920, 5012, 6816, 4544, 5380], 'ticks': 274488, 'rec_time': 0.558943510055542}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4928, 5017, 4833, 4976, 4673, 4741, 4964, 4920, 5008, 6812, 4528, 5368], 'ticks': 274493, 'rec_time': 0.5739462375640869}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4888, 5020, 4828, 4940, 4641, 4696, 4960, 4916, 5001, 6817, 4540, 5352], 'ticks': 274499, 'rec_time': 0.5889453887939453}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4928, 5017, 4817, 4965, 4665, 4733, 4973, 4909, 5016, 6829, 4533, 5376], 'ticks': 274504, 'rec_time': 0.6080605983734131}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4933, 5013, 4821, 4969, 4689, 4740, 4968, 4904, 5005, 6820, 4524, 5364], 'ticks': 274510, 'rec_time': 0.6229462623596191}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4961, 5017, 4825, 4973, 4669, 4753, 4936, 4920, 4960, 6817, 4528, 5313], 'ticks': 274515, 'rec_time': 0.6369426250457764}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4925, 5008, 4833, 4981, 4660, 4736, 4972, 4917, 5012, 6817, 4525, 5360], 'ticks': 274521, 'rec_time': 0.6519429683685303}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4917, 5017, 4836, 4972, 4664, 4737, 4976, 4913, 5005, 6820, 4529, 5356], 'ticks': 274526, 'rec_time': 0.6714644432067871}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4896, 4988, 4837, 4977, 4665, 4741, 4973, 4909, 5005, 6821, 4532, 5365], 'ticks': 274532, 'rec_time': 0.6914634704589844}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4937, 5009, 4837, 4976, 4665, 4733, 4968, 4912, 4996, 6820, 4528, 5357], 'ticks': 274536, 'rec_time': 0.7104611396789551}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4936, 5004, 4832, 4973, 4657, 4729, 4976, 4921, 5001, 6820, 4524, 5360], 'ticks': 274542, 'rec_time': 0.731461763381958}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4924, 4992, 4804, 4976, 4673, 4741, 4969, 4909, 5012, 6808, 4525, 5361], 'ticks': 274548, 'rec_time': 0.7474610805511475}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4924, 5009, 4836, 4980, 4660, 4729, 4980, 4908, 5008, 6820, 4521, 5372], 'ticks': 274553, 'rec_time': 0.7624633312225342}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4941, 5012, 4829, 4969, 4665, 4733, 4973, 4917, 5000, 6820, 4524, 5361], 'ticks': 274557, 'rec_time': 0.7759814262390137}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4933, 5009, 4825, 4980, 4656, 4740, 4977, 4928, 5005, 6789, 4521, 5365], 'ticks': 274561, 'rec_time': 0.7899842262268066}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4925, 5016, 4829, 4969, 4660, 4737, 4973, 4921, 5008, 6813, 4525, 5360], 'ticks': 274567, 'rec_time': 0.8059844970703125}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4924, 5005, 4824, 4980, 4661, 4740, 4969, 4913, 5005, 6833, 4517, 5361], 'ticks': 274571, 'rec_time': 0.8209824562072754}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4881, 4984, 4840, 4965, 4660, 4736, 4933, 4876, 4997, 6728, 4488, 5364], 'ticks': 274577, 'rec_time': 0.8359949588775635}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4924, 5005, 4840, 4976, 4653, 4733, 4969, 4916, 5004, 6829, 4528, 5356], 'ticks': 274584, 'rec_time': 0.8479950428009033}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4893, 5005, 4829, 4973, 4652, 4741, 4969, 4924, 5004, 6828, 4521, 5373], 'ticks': 274590, 'rec_time': 0.8630139827728271}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4889, 4965, 4840, 4973, 4660, 4736, 5012, 4924, 5012, 6824, 4520, 5364], 'ticks': 274596, 'rec_time': 0.876004695892334}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4909, 4973, 4833, 4968, 4660, 4736, 4969, 4920, 5004, 6817, 4501, 5365], 'ticks': 274603, 'rec_time': 0.8870060443878174}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4876, 5016, 4836, 4965, 4656, 4741, 4977, 4905, 5016, 6816, 4524, 5361], 'ticks': 274609, 'rec_time': 0.9010043144226074}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4909, 5008, 4832, 4976, 4656, 4740, 4972, 4912, 4993, 6820, 4524, 5365], 'ticks': 274614, 'rec_time': 0.9150073528289795}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4916, 4984, 4841, 4973, 4652, 4745, 4972, 4913, 5008, 6808, 4513, 5364], 'ticks': 274620, 'rec_time': 0.9310061931610107}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4933, 5017, 4832, 4981, 4649, 4740, 4956, 4917, 5000, 6816, 4509, 5368], 'ticks': 274625, 'rec_time': 0.9450066089630127}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4913, 5012, 4833, 4969, 4645, 4744, 4965, 4912, 5012, 6816, 4517, 5368], 'ticks': 274629, 'rec_time': 0.9580063819885254}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4921, 5008, 4825, 4973, 4648, 4745, 4973, 4916, 5009, 6816, 4512, 5376], 'ticks': 274635, 'rec_time': 0.9710040092468262}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4932, 5016, 4833, 4981, 4648, 4740, 4973, 4917, 5009, 6820, 4508, 5369], 'ticks': 274639, 'rec_time': 0.9830062389373779}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4936, 5016, 4833, 4976, 4652, 4740, 4976, 4913, 5004, 6837, 4465, 5265], 'ticks': 274645, 'rec_time': 1.012005090713501}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4920, 4988, 4793, 4981, 4649, 4717, 4964, 4901, 5005, 6808, 4517, 5353], 'ticks': 274652, 'rec_time': 1.034008502960205}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4924, 5004, 4833, 4969, 4645, 4745, 4976, 4917, 5008, 6824, 4508, 5356], 'ticks': 274656, 'rec_time': 1.04500412940979}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4912, 5009, 4840, 4980, 4648, 4745, 4964, 4920, 5008, 6812, 4509, 5365], 'ticks': 274662, 'rec_time': 1.0610036849975586}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4908, 5004, 4844, 4972, 4648, 4745, 4977, 4921, 5000, 6824, 4489, 5372], 'ticks': 274669, 'rec_time': 1.0731284618377686}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4904, 4984, 4829, 4932, 4640, 4737, 4969, 4913, 5009, 6817, 4513, 5361], 'ticks': 274675, 'rec_time': 1.0851285457611084}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4880, 5012, 4829, 4973, 4648, 4728, 4973, 4917, 5008, 6824, 4505, 5356], 'ticks': 274682, 'rec_time': 1.0991237163543701}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4925, 5017, 4845, 4977, 4648, 4737, 4961, 4956, 5005, 6824, 4536, 5345], 'ticks': 274688, 'rec_time': 1.1111245155334473}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4929, 5000, 4825, 4980, 4637, 4741, 4916, 4917, 5001, 6825, 4505, 5328], 'ticks': 274693, 'rec_time': 1.1241247653961182}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4937, 4992, 4840, 4973, 4636, 4737, 4957, 4909, 5001, 6813, 4501, 5337], 'ticks': 274699, 'rec_time': 1.1351263523101807}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4885, 5016, 4833, 4977, 4632, 4748, 4972, 4884, 4892, 6717, 4480, 5356], 'ticks': 274705, 'rec_time': 1.151125431060791}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4936, 5020, 4832, 4973, 4636, 4744, 4980, 4924, 5008, 6837, 4512, 5360], 'ticks': 274711, 'rec_time': 1.1691248416900635}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4877, 4980, 4864, 4973, 4640, 4749, 4973, 4917, 5001, 6825, 4513, 5372], 'ticks': 274717, 'rec_time': 1.1831278800964355}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4929, 5016, 4836, 4973, 4637, 4748, 4972, 4901, 5000, 6805, 4501, 5364], 'ticks': 274722, 'rec_time': 1.1961476802825928}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4932, 5012, 4824, 4973, 4644, 4748, 4977, 4917, 4997, 6825, 4504, 5372], 'ticks': 274727, 'rec_time': 1.2081475257873535}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4932, 5008, 4836, 4984, 4637, 4740, 4956, 4920, 5016, 6824, 4513, 5368], 'ticks': 274731, 'rec_time': 1.2191486358642578}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4925, 5009, 4836, 4977, 4637, 4749, 4964, 4913, 5008, 6821, 4504, 5357], 'ticks': 274738, 'rec_time': 1.233158826828003}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4916, 5005, 4833, 4972, 4632, 4741, 4976, 4908, 4993, 6817, 4501, 5361], 'ticks': 274742, 'rec_time': 1.2451584339141846}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4981, 4997, 4836, 4972, 4641, 4748, 4961, 4917, 5005, 6797, 4505, 5369], 'ticks': 274748, 'rec_time': 1.2691726684570312}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4936, 5004, 4832, 4976, 4636, 4737, 4957, 4917, 5008, 6816, 4497, 5368], 'ticks': 274753, 'rec_time': 1.2861592769622803}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4892, 5012, 4840, 4969, 4629, 4736, 4960, 4920, 5000, 6821, 4505, 5360], 'ticks': 274758, 'rec_time': 1.3016736507415771}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4933, 5009, 4828, 4981, 4636, 4741, 4965, 4933, 5004, 6824, 4500, 5369], 'ticks': 274763, 'rec_time': 1.3146741390228271}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4933, 5005, 4833, 4968, 4640, 4736, 4973, 4916, 5004, 6820, 4496, 5353], 'ticks': 274768, 'rec_time': 1.3301398754119873}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4933, 5004, 4832, 4973, 4637, 4760, 4969, 4921, 5008, 6804, 4500, 5365], 'ticks': 274773, 'rec_time': 1.3441264629364014}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4936, 5020, 4805, 4972, 4633, 4745, 4972, 4913, 5000, 6821, 4496, 5373], 'ticks': 274778, 'rec_time': 1.361124038696289}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4928, 5017, 4833, 4973, 4633, 4740, 4961, 4924, 5001, 6832, 4505, 5364], 'ticks': 274783, 'rec_time': 1.3786494731903076}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4944, 5012, 4832, 4980, 4628, 4748, 4977, 4912, 5001, 6817, 4492, 5368], 'ticks': 274789, 'rec_time': 1.3956503868103027}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4933, 5009, 4836, 4976, 4629, 4741, 4968, 4912, 5008, 6821, 4504, 5372], 'ticks': 274794, 'rec_time': 1.4086503982543945}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4940, 5017, 4841, 4981, 4625, 4752, 4973, 4924, 5000, 6817, 4497, 5357], 'ticks': 274799, 'rec_time': 1.4226493835449219}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4932, 5000, 4836, 4973, 4636, 4736, 4961, 4917, 5008, 6805, 4497, 5376], 'ticks': 274804, 'rec_time': 1.4360003471374512}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4933, 5012, 4829, 4980, 4636, 4737, 4968, 4924, 5000, 6813, 4501, 5369], 'ticks': 274809, 'rec_time': 1.4520020484924316}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4933, 5001, 4836, 4973, 4640, 4749, 4961, 4913, 5004, 6824, 4513, 5364], 'ticks': 274814, 'rec_time': 1.4700031280517578}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4924, 5009, 4833, 4972, 4625, 4744, 4953, 4901, 5008, 6816, 4500, 5365], 'ticks': 274819, 'rec_time': 1.492522954940796}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4921, 5013, 4836, 4973, 4633, 4749, 4964, 4920, 4977, 6821, 4501, 5357], 'ticks': 274824, 'rec_time': 1.5185167789459229}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4925, 5004, 4841, 4976, 4632, 4752, 4957, 4929, 5000, 6820, 4504, 5364], 'ticks': 274829, 'rec_time': 1.5450427532196045}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4921, 5020, 4841, 4972, 4640, 4748, 4952, 4916, 5004, 6789, 4500, 5364], 'ticks': 274833, 'rec_time': 1.5820412635803223}
{'id': 'OM-Band12', 'time': (2023, 1, 8, 22, 36, 6, 6, 8), 'data': [4929, 5013, 4832, 4980, 4629, 4748, 4965, 4933, 4992, 6820, 4516, 5324], 'ticks': 274839, 'rec_time': 1.6170473098754883}
